应用名称：龙峰TV
应用包名：com.lfds.tv
数据地址：http://f.345889.xyz/aui/data8.php
应用签名：12315
附加字符：password

----------------------------
解密网站：https://ltjm.37o.cc
TG交流群：https://t.me/zxtv0
----------------------------

龙峰央视,#genre#
CCTV1,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3ODIwMXw2MDAwMDE4NTl8Zmhk
CCTV1,http://111.170.156.74:3344/央视/cctv.php?id=cctv1
CCTV1,http://go.061899.xyz/mg/cctv1
CCTV1,http://zmgd.zyrnet.com:8888/hls/1/index.m3u8
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv1
CCTV1,http://m.061899.xyz/mg/cctv1
CCTV1,http://t.061899.xyz/tl/tl.php?id=cctv1
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1 
CCTV1,http://k.61899.xyz/m.php?id=cctv1
CCTV1,https://60.191.56.186:8888/hls/1/index.m3u8
CCTV1,http://58.17.89.7:8081/hls/1/index.m3u8
CCTV2,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3NTQwMXw2MDAwMDE4MDB8Zmhk
CCTV2,http://111.170.156.74:3344/央视/cctv.php?id=cctv2
CCTV2,http://go.061899.xyz/mg/cctv2
CCTV2,http://zmgd.zyrnet.com:8888/hls/2/index.m3u8
CCTV2,http://t.061899.xyz/tl/dq.php?id=cctv2
CCTV2,http://m.061899.xyz/mg/cctv2
CCTV2,http://t.061899.xyz/tl/tl.php?id=cctv2
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2 
CCTV2,http://k.61899.xyz/m.php?id=cctv2
CCTV2,https://60.191.56.186:8888/hls/2/index.m3u8
CCTV2,http://58.17.89.7:8081/hls/2/index.m3u8
CCTV3,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA2ODUwMXw2MDAwMDE4MDF8Zmhk
CCTV3,http://go.061899.xyz/mg/cctv3
CCTV3,http://zmgd.zyrnet.com:8888/hls/3/index.m3u8
CCTV3,http://t.061899.xyz/tl/dq.php?id=cctv3
CCTV3,http://m.061899.xyz/mg/cctv3
CCTV3,http://t.061899.xyz/tl/dq.php?id=cctv3
CCTV3,http://t.061899.xyz/tl/tl.php?id=cctv3
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3 
CCTV3,http://k.61899.xyz/m.php?id=cctv3
CCTV3,https://60.191.56.186:8888/hls/3/index.m3u8
CCTV3,http://58.17.89.7:8081/hls/3/index.m3u8
CCTV4,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3ODMwMXw2MDAwMDE4MTR8Zmhk
CCTV4,http://111.170.156.74:3344/央视/cctv.php?id=cctv4
CCTV4,http://go.061899.xyz/mg/cctv4
CCTV4,http://zmgd.zyrnet.com:8888/hls/4/index.m3u8
CCTV4,http://m.061899.xyz/mg/cctv4
CCTV4,http://t.061899.xyz/tl/dq.php?id=cctv4
CCTV4,http://t.061899.xyz/tl/tl.php?id=cctv4
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4 
CCTV4,http://k.61899.xyz/m.php?id=cctv4
CCTV4,https://60.191.56.186:8888/hls/4/index.m3u8
CCTV4,http://58.17.89.7:8081/hls/4/index.m3u8
CCTV5,http://111.170.156.74:3344/央视/cctv.php?id=cctv5
CCTV5,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3ODQwMXw2MDAwMDE4MTh8Zmhk
CCTV5,http://go.061899.xyz/mg/cctv5
CCTV5,http://zmgd.zyrnet.com:8888/hls/5/index.m3u8
CCTV5,http://m.061899.xyz/mg/cctv5
CCTV5,http://t.061899.xyz/tl/dq.php?id=cctv5
CCTV5,http://t.061899.xyz/tl/tl.php?id=cctv5
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5 
CCTV5,http://k.61899.xyz/m.php?id=cctv5
CCTV5,https://60.191.56.186:8888/hls/5/index.m3u8
CCTV5,http://58.17.89.7:8081/hls/5/index.m3u8
CCTV5+,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3ODAwMXw2MDAwMDE4MTd8Zmhk
CCTV5+,http://111.170.156.74:3344/央视/cctvapp.php?id=CCTV54d61bd11c9a343b782b3381a3c3f6540H
CCTV5+,http://61.157.139.7:8888/hls/17/index.m3u8
CCTV5+,http://m.061899.xyz/mg/cctv5p
CCTV5+,http://t.061899.xyz/tl/dq.php?id=cctv5p
CCTV5+,http://t.061899.xyz/tl/tl.php?id=cctv5p
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p 
CCTV5+,http://k.61899.xyz/m.php?id=cctv5p
CCTV5+,https://60.191.56.186:8888/hls/15/index.m3u8
CCTV6,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAxMzY5MzkwMXw2MDAxMDg0NDJ8Zmhk
CCTV6,http://go.061899.xyz/mg/cctv6
CCTV6,http://zmgd.zyrnet.com:8888/hls/6/index.m3u8
CCTV6,http://m.061899.xyz/mg/cctv6
CCTV6,http://t.061899.xyz/tl/dq.php?id=cctv6
CCTV6,http://t.061899.xyz/tl/tl.php?id=cctv6
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6 
CCTV6,http://k.61899.xyz/m.php?id=cctv6
CCTV6,https://60.191.56.186:8888/hls/6/index.m3u8
CCTV6,http://58.17.89.7:8081/hls/6/index.m3u8
CCTV7,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3MjAwMXw2MDAwMDQwOTJ8Zmhk
CCTV7,http://111.170.156.74:3344/央视/cctv.php?id=cctv7
CCTV7,http://111.170.156.74:3344/ysp.php?id=CCTV7
CCTV7,http://go.061899.xyz/mg/cctv7
CCTV7,http://m.061899.xyz/mg/cctv7
CCTV7,http://t.061899.xyz/tl/dq.php?id=cctv7
CCTV7,http://t.061899.xyz/tl/tl.php?id=cctv7
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7 
CCTV7,http://k.61899.xyz/m.php?id=cctv7
CCTV7,https://60.191.56.186:8888/hls/7/index.m3u8
CCTV7,http://58.17.89.7:8081/hls/7/index.m3u8
CCTV8,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3ODUwMXw2MDAwMDE4MDN8Zmhk
CCTV8,http://go.061899.xyz/mg/cctv8
CCTV8,http://zmgd.zyrnet.com:8888/hls/8/index.m3u8
CCTV8,http://m.061899.xyz/mg/cctv8
CCTV8,http://t.061899.xyz/tl/dq.php?id=cctv8
CCTV8,http://t.061899.xyz/tl/tl.php?id=cctv8
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8 
CCTV8,http://k.61899.xyz/m.php?id=cctv8
CCTV8,https://60.191.56.186:8888/hls/8/index.m3u8
CCTV8,http://58.17.89.7:8081/hls/8/index.m3u8
CCTV9,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3ODYwMXw2MDAwMDQwNzh8Zmhk
CCTV9,http://111.170.156.74:3344/央视/cctv.php?id=cctv9
CCTV9,http://go.061899.xyz/mg/cctv9
CCTV9,http://zmgd.zyrnet.com:8888/hls/9/index.m3u8
CCTV9,http://m.061899.xyz/mg/cctv9
CCTV9,http://t.061899.xyz/tl/dq.php?id=cctv9
CCTV9,http://t.061899.xyz/tl/tl.php?id=cctv9
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9 
CCTV9,http://k.61899.xyz/m.php?id=cctv9
CCTV9,https://60.191.56.186:8888/hls/9/index.m3u8
CCTV9,http://58.17.89.7:8081/hls/9/index.m3u8
CCTV10,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3ODcwMXw2MDAwMDE4MDV8Zmhk
CCTV10,http://111.170.156.74:3344/央视/cctv.php?id=cctv10
CCTV10,http://go.061899.xyz/mg/cctv10
CCTV10,http://zmgd.zyrnet.com:8888/hls/10/index.m3u8
CCTV10,http://m.061899.xyz/mg/cctv10
CCTV10,http://t.061899.xyz/tl/dq.php?id=cctv10
CCTV10,http://t.061899.xyz/tl/tl.php?id=cctv10
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10 
CCTV10,http://k.61899.xyz/m.php?id=cctv10
CCTV10,https://60.191.56.186:8888/hls/10/index.m3u8
CCTV10,http://58.17.89.7:8081/hls/10/index.m3u8
CCTV11,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNzI0ODcwMXw2MDAwMDE4MDZ8Zmhk
CCTV11,http://go.061899.xyz/mg/cctv11
CCTV11,http://zmgd.zyrnet.com:8888/hls/11/index.m3u8
CCTV11,http://m.061899.xyz/mg/cctv11
CCTV11,http://t.061899.xyz/tl/dq.php?id=cctv11
CCTV11,http://t.061899.xyz/tl/tl.php?id=cctv11
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11 
CCTV11,http://k.61899.xyz/m.php?id=cctv11
CCTV11,https://60.191.56.186:8888/hls/11/index.m3u8
CCTV11,http://58.17.89.7:8081/hls/11/index.m3u8
CCTV12,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNzI0ODgwMXw2MDAwMDE4MDd8Zmhk
CCTV12,http://111.170.156.74:3344/央视/cctv.php?id=cctv12
CCTV12,http://go.061899.xyz/mg/cctv12
CCTV12,http://zmgd.zyrnet.com:8888/hls/12/index.m3u8
CCTV12,http://m.061899.xyz/mg/cctv12
CCTV12,http://t.061899.xyz/tl/dq.php?id=cctv12
CCTV12,http://t.061899.xyz/tl/tl.php?id=cctv12
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12 
CCTV12,http://k.61899.xyz/m.php?id=cctv12
CCTV12,https://60.191.56.186:8888/hls/12/index.m3u8
CCTV12,http://58.17.89.7:8081/hls/12/index.m3u8
CCTV13,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDA3OTAwMXw2MDAwMDE4MTF8Zmhk
CCTV13,http://111.170.156.74:3344/央视/cctv.php?id=cctv13
CCTV13,http://go.061899.xyz/mg/cctv13
CCTV13,http://zmgd.zyrnet.com:8888/hls/13/index.m3u8
CCTV13,http://m.061899.xyz/mg/cctv13
CCTV13,http://t.061899.xyz/tl/dq.php?id=cctv13
CCTV13,http://t.061899.xyz/tl/tl.php?id=cctv13
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13 
CCTV13,http://k.61899.xyz/m.php?id=cctv13
CCTV13,https://60.191.56.186:8888/hls/13/index.m3u8
CCTV13,http://58.17.89.7:8081/hls/13/index.m3u8
CCTV14,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNzI0ODkwMXw2MDAwMDE4MDl8Zmhk
CCTV14,http://go.061899.xyz/mg/cctv14
CCTV14,http://zmgd.zyrnet.com:8888/hls/14/index.m3u8
CCTV14,http://m.061899.xyz/mg/cctv14
CCTV14,http://t.061899.xyz/tl/dq.php?id=cctv14
CCTV14,http://t.061899.xyz/tl/tl.php?id=cctv14
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14 
CCTV14,http://k.61899.xyz/m.php?id=cctv14
CCTV14,https://60.191.56.186:8888/hls/14/index.m3u8
CCTV14,http://58.17.89.7:8081/hls/14/index.m3u8
CCTV15,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNzI0OTAwMXw2MDAwMDE4MTV8Zmhk
CCTV15,http://go.061899.xyz/mg/cctv15
CCTV15,http://zmgd.zyrnet.com:8888/hls/15/index.m3u8
CCTV15,http://m.061899.xyz/mg/cctv15
CCTV15,http://t.061899.xyz/tl/dq.php?id=cctv15
CCTV15,http://t.061899.xyz/tl/tl.php?id=cctv15
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15 
CCTV15,http://k.61899.xyz/m.php?id=cctv15
CCTV15,https://60.191.56.186:8888/hls/15/index.m3u8
CCTV15,http://58.17.89.7:8081/hls/15/index.m3u8
CCTV16,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNzI0OTEwMXw2MDAwOTg2Mzd8Zmhk
CCTV16,http://go.061899.xyz/mg/cctv16
CCTV16,http://m.061899.xyz/mg/cctv16
CCTV16,http://t.061899.xyz/tl/dq.php?id=cctv16
CCTV16,http://t.061899.xyz/tl/tl.php?id=cctv16
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16 
CCTV16,http://k.61899.xyz/m.php?id=cctv16
CCTV16,https://60.191.56.186:8888/hls/16/index.m3u8
CCTV16,http://58.17.89.7:8081/hls/16/index.m3u8
CCTV17,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNzI0OTQwMXw2MDAwMDE4MTB8Zmhk
CCTV17,http://111.170.156.74:3344/央视/cctv.php?id=cctv17
CCTV17,http://go.061899.xyz/mg/cctv17
CCTV17,http://zmgd.zyrnet.com:8888/hls/17/index.m3u8
CCTV17,http://m.061899.xyz/mg/cctv17
CCTV17,http://t.061899.xyz/tl/dq.php?id=cctv17
CCTV17,http://t.061899.xyz/tl/tl.php?id=cctv17
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17 
CCTV17,http://k.61899.xyz/m.php?id=cctv17
CCTV17,https://60.191.56.186:8888/hls/17/index.m3u8
CCTV17,http://58.17.89.7:8081/hls/17/index.m3u8
CCTV4K,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNzI0OTUwMXw2MDAwMDIyNjR8Zmhk
CCTV4K,http://111.170.156.74:3344/央视/cctv.php?id=cctv4k
CCTV8K,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNjc3NDEwMXw2MDAxNTY4MTZ8Zmhk
CGTN,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDE4MTcwMXw2MDAwMTQ1NTB8Zmhk
CGTN法语频道,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDE4MTgwMXw2MDAwODQ3MDR8Zmhk
CGTN俄语频道,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDE4MTkwMXw2MDAwODQ3NTh8Zmhk
CGTN阿拉伯语频道,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDE4MjAwMXw2MDAwODQ3ODJ8Zmhk
CGTN西班牙语频道,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDE4MjEwMXw2MDAwODQ3NDR8Zmhk
CGTN外语纪录频道,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNDE4MjMwMXw2MDAwODQ3ODF8Zmhk
CCTV第一剧场频道,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNjg3NDIwM3w2MDAwOTk2NTV8aGQ=
CCTV风云剧场频道,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNTYzNzEwM3w2MDAwOTk2NTh8aGQ=
CCTV怀旧剧场频道,http://211.154.19.122:1323/yspidnew/ysppyid.php?c=MjAyNjg3NDMwM3w2MDAwOTk2MjB8aGQ=
